item_id,coicop4_id,start_date,end_date,desc
520123,120301,200002,999999,"Jewellery, clocks and watches"
520124,50101,200102,200401,Furniture and furnishings
520125,60102,200202,200901,Other medical and therapeutic equipment
520126,120302,200202,200701,Other personal effects
520127,80200,200202,200301,Telephone and telefax equipment and services
520128,60102,200302,200701,Other medical and therapeutic equipment
520129,60102,200302,201601,Other medical and therapeutic equipment
520130,120301,200302,999999,"Jewellery, clocks and watches"
520131,120301,200402,999999,"Jewellery, clocks and watches"
520132,50101,200402,999999,Furniture and furnishings
520133,120301,200502,200701,"Jewellery, clocks and watches"
520134,120302,200502,999999,Other personal effects
520135,120301,200702,999999,"Jewellery, clocks and watches"
520136,120302,200802,999999,Other personal effects
520137,120301,200802,999999,"Jewellery, clocks and watches"
520138,60102,201102,999999,Other medical and therapeutic equipment
520139,60102,201302,999999,Other medical and therapeutic equipment
520140,120301,201402,999999,"Jewellery, clocks and watches"
520141,80200,201502,999999,Telephone and telefax equipment and services
520142,50400,202002,999999,"Glassware, tableware and household utensils"
520143,80200,202102,999999,Telephone and telefax equipment and services
520201,60101,199602,199701,Pharmaceutical products
520202,60101,199602,999999,Pharmaceutical products
520203,60101,199602,199701,Pharmaceutical products
520206,120102,199602,999999,Appliances and products for personal care
520207,60101,200001,999999,Pharmaceutical products
520208,120102,199602,200401,Appliances and products for personal care
520209,120102,199602,999999,Appliances and products for personal care
520213,120102,199602,999999,Appliances and products for personal care
520214,120102,199602,201001,Appliances and products for personal care
520215,120102,199602,999999,Appliances and products for personal care
520216,120102,199602,999999,Appliances and products for personal care
520217,120102,199602,199701,Appliances and products for personal care
520219,120102,199602,999999,Appliances and products for personal care
520220,60102,199602,199901,Other medical and therapeutic equipment
520221,120102,199602,200301,Appliances and products for personal care
520222,60101,199602,999999,Pharmaceutical products
520223,120102,199602,999999,Appliances and products for personal care
520224,60102,199602,199901,Other medical and therapeutic equipment
520225,120102,199602,200001,Appliances and products for personal care
520226,120102,199602,999999,Appliances and products for personal care
520227,60101,199702,999999,Pharmaceutical products
520228,60102,199702,999999,Other medical and therapeutic equipment
520229,120102,199702,199901,Appliances and products for personal care
520230,60102,199902,999999,Other medical and therapeutic equipment
520231,60102,199902,200601,Other medical and therapeutic equipment
520232,120102,199902,200101,Appliances and products for personal care
520233,120102,200002,200201,Appliances and products for personal care
520234,120102,200102,999999,Appliances and products for personal care
520235,120102,200102,999999,Appliances and products for personal care
520236,120102,200202,999999,Appliances and products for personal care
520237,120102,200302,999999,Appliances and products for personal care
520238,120102,200302,999999,Appliances and products for personal care
520239,120102,200302,200501,Appliances and products for personal care
520240,120102,200402,201001,Appliances and products for personal care
520241,120102,200502,999999,Appliances and products for personal care
520242,60101,200602,999999,Pharmaceutical products
520243,120102,200602,999999,Appliances and products for personal care
520244,120102,200702,999999,Appliances and products for personal care
520245,60101,201002,999999,Pharmaceutical products
520246,120102,201002,999999,Appliances and products for personal care
520247,120102,201002,999999,Appliances and products for personal care
520248,120102,201102,999999,Appliances and products for personal care
520249,120102,201202,999999,Appliances and products for personal care
520250,120102,201602,999999,Appliances and products for personal care
520251,60101,201702,999999,Pharmaceutical products
520252,120102,201802,999999,Appliances and products for personal care
520253,120102,202002,999999,Appliances and products for personal care
520254,120102,202102,999999,Appliances and products for personal care
520301,120101,199602,999999,Hairdressing and personal grooming establishments
520303,120101,199602,999999,Hairdressing and personal grooming establishments
520304,60202,200001,200301,Dental services
520305,120503,200001,999999,Health insurance
520306,120503,200001,999999,Health insurance
520309,60201,200001,201001,Medical services and paramedical services
520310,80100,199602,199701,Postal services
520311,120101,199602,999999,Hairdressing and personal grooming establishments
520312,120700,200002,200101,Other services nec
520313,60201,200001,999999,Medical services and paramedical services
520314,120400,200101,200201,Social protection
520315,120400,200101,200201,Social protection
520316,60300,200101,200201,Hospital services
520317,60300,200101,200201,Hospital services
520318,120101,201502,999999,Hairdressing and personal grooming establishments
520319,120400,200102,999999,Social protection
520320,120700,200102,200801,Other services nec
520321,60300,200101,999999,Hospital services
520322,60300,200101,999999,Hospital services
520323,120101,200202,201801,Hairdressing and personal grooming establishments
520324,120400,200202,999999,Social protection
520325,60300,200202,999999,Hospital services
520326,60202,200302,999999,Dental services
520327,60202,200302,999999,Dental services
520328,120503,200302,999999,Health insurance
520329,60300,200502,200701,Hospital services
520330,60300,200302,999999,Hospital services
520331,120101,200402,999999,Hairdressing and personal grooming establishments
520332,60201,200502,999999,Medical services and paramedical services
520333,90303,201502,999999,"Gardens, plants and flowers"
610101,70191,199602,999999,Second hand cars
610102,70191,199602,999999,Second hand cars
610103,70181,199602,199801,New cars
610104,70102,199602,200401,Motorcycles and bicycles
610105,70102,199602,200401,Motorcycles and bicycles
610106,70102,199602,200401,Motorcycles and bicycles
610107,70102,199602,200401,Motorcycles and bicycles
610108,70181,199602,199801,New cars
610109,70181,199602,201201,New cars
610110,90201,200001,999999,Major durables for in/outdoor recreation
610111,90201,200002,200301,Major durables for in/outdoor recreation
610112,70102,200402,999999,Motorcycles and bicycles
610113,70181,201202,999999,New cars
610114,70181,202102,999999,New cars
610201,70203,199602,199701,Maintenance and repairs
610203,70204,199802,200001,Other services
610204,70201,199602,999999,Spare parts and accessories
610207,70201,199602,999999,Spare parts and accessories
610209,70203,199602,200201,Maintenance and repairs
610210,70203,199602,200201,Maintenance and repairs
610211,70201,199602,199901,Spare parts and accessories
610212,70201,199602,202001,Spare parts and accessories
610213,70204,199602,200401,Other services
610214,70203,199602,200401,Maintenance and repairs
610217,70201,199602,201301,Spare parts and accessories
610219,70201,199602,199901,Spare parts and accessories
610221,70201,199602,999999,Spare parts and accessories
610222,120302,199602,200601,Other personal effects
610223,70201,199802,200801,Spare parts and accessories
610224,70201,199802,199901,Spare parts and accessories
610225,70203,199702,200601,Maintenance and repairs
610226,70201,199902,201701,Spare parts and accessories
610227,70204,199902,999999,Other services
610228,70203,200202,999999,Maintenance and repairs
610229,70203,200302,201401,Maintenance and repairs
610230,70204,200302,200401,Other services
610231,70203,200402,999999,Maintenance and repairs
610232,70203,200402,999999,Maintenance and repairs
610233,70203,200602,201501,Maintenance and repairs
610234,70203,200602,201501,Maintenance and repairs
610235,70203,200602,999999,Maintenance and repairs
610236,70203,200602,999999,Maintenance and repairs
610237,70201,201302,999999,Spare parts and accessories
610238,70203,201402,999999,Maintenance and repairs
610239,70203,201502,202201,Maintenance and repairs
610240,70203,201502,201901,Maintenance and repairs
610241,70203,201902,999999,Maintenance and repairs
610242,70203,202202,999999,Maintenance and repairs
610301,70202,199602,200301,Fuels and lubricants
610303,70202,199602,999999,Fuels and lubricants
610304,70202,199602,200701,Fuels and lubricants
610305,70202,199602,200701,Fuels and lubricants
610306,70202,199602,199701,Fuels and lubricants
610309,70202,200702,999999,Fuels and lubricants
610310,70202,200702,999999,Fuels and lubricants
610409,70204,201202,999999,Other services
610417,120504,199602,999999,Transport insurance
620101,70301,199602,999999,Passenger transport by railway
620102,70301,199602,200701,Passenger transport by railway
620103,70301,199602,200701,Passenger transport by railway
620104,70301,199602,200701,Passenger transport by railway
620105,70301,199602,999999,Passenger transport by railway
620106,70301,199802,999999,Passenger transport by railway
620107,70301,200702,999999,Passenger transport by railway
620201,70302,199602,200701,Passenger transport by road
620202,70302,199602,200701,Passenger transport by road
620203,70302,199602,999999,Passenger transport by road
620204,70302,199602,200701,Passenger transport by road
620205,70302,200702,999999,Passenger transport by road
620302,70302,199602,999999,Passenger transport by road
620303,70204,199602,999999,Other services
620304,120302,199602,999999,Other personal effects
620305,70102,199602,200401,Motorcycles and bicycles
620307,70204,199602,999999,Other services
620308,70302,199602,999999,Passenger transport by road
620309,30103,200002,200501,Other clothing and clothing accessories
620310,70303,199602,999999,Passenger transport by air
620311,70304,199602,999999,Passenger transport by sea and inland waterway
620312,70102,199802,200501,Motorcycles and bicycles
620313,70204,199702,999999,Other services
620314,90201,200302,999999,Major durables for in/outdoor recreation
620315,70204,200402,999999,Other services
620316,70102,200402,200501,Motorcycles and bicycles
620317,70102,200502,999999,Motorcycles and bicycles
620318,70102,200502,999999,Motorcycles and bicycles
620319,30103,201702,999999,Other clothing and clothing accessories
620320,70204,202002,999999,Other services
620321,120302,202202,999999,Other personal effects
630104,90101,199602,200001,Reception and reproduction of sound and pictures
630105,90101,199602,200701,Reception and reproduction of sound and pictures
630106,90101,199602,200701,Reception and reproduction of sound and pictures
630108,90101,199602,199701,Reception and reproduction of sound and pictures
630109,90101,199602,200201,Reception and reproduction of sound and pictures
630110,90101,199602,199801,Reception and reproduction of sound and pictures
630111,90101,199602,199701,Reception and reproduction of sound and pictures
630112,90101,199702,200501,Reception and reproduction of sound and pictures
630113,90101,199702,200701,Reception and reproduction of sound and pictures
630114,90103,199602,200301,Data processing equipment
630115,90101,199802,200601,Reception and reproduction of sound and pictures
630116,90201,199902,200301,Major durables for in/outdoor recreation
630117,90101,199902,200101,Reception and reproduction of sound and pictures
630118,90103,199902,200401,Data processing equipment
630119,90101,200002,200101,Reception and reproduction of sound and pictures
630120,90101,200102,200401,Reception and reproduction of sound and pictures
630121,90101,200102,200401,Reception and reproduction of sound and pictures
630122,90103,200102,999999,Data processing equipment
630123,90101,200202,201401,Reception and reproduction of sound and pictures
630124,90103,200302,200501,Data processing equipment
630125,90101,200302,200701,Reception and reproduction of sound and pictures
630126,90101,200402,201401,Reception and reproduction of sound and pictures
630127,90103,200302,999999,Data processing equipment
630128,90101,200402,200501,Reception and reproduction of sound and pictures
630129,90103,200502,999999,Data processing equipment
630130,90101,200502,200601,Reception and reproduction of sound and pictures
630131,90101,200502,200601,Reception and reproduction of sound and pictures
630132,90101,200602,200801,Reception and reproduction of sound and pictures
630133,90101,200602,200701,Reception and reproduction of sound and pictures
630134,90101,200602,200701,Reception and reproduction of sound and pictures
630135,90101,200602,200701,Reception and reproduction of sound and pictures
630136,70201,200702,201501,Spare parts and accessories
630137,90101,200702,201101,Reception and reproduction of sound and pictures
630138,90101,200702,999999,Reception and reproduction of sound and pictures
630139,90101,200702,201101,Reception and reproduction of sound and pictures
630140,90101,200702,200801,Reception and reproduction of sound and pictures
630141,90101,200802,200901,Reception and reproduction of sound and pictures
630142,90101,200802,200901,Reception and reproduction of sound and pictures
630143,90101,200902,201301,Reception and reproduction of sound and pictures
630144,90101,200902,201001,Reception and reproduction of sound and pictures
630145,90101,200902,201001,Reception and reproduction of sound and pictures
630146,90101,201002,202001,Reception and reproduction of sound and pictures
630147,90101,201002,201501,Reception and reproduction of sound and pictures
630148,90101,201002,201101,Reception and reproduction of sound and pictures
630149,90101,201102,201501,Reception and reproduction of sound and pictures
630150,90101,201102,201801,Reception and reproduction of sound and pictures
630151,90101,201102,201801,Reception and reproduction of sound and pictures
630152,90101,201102,202001,Reception and reproduction of sound and pictures
630153,90103,201202,999999,Data processing equipment
630154,90101,201302,201801,Reception and reproduction of sound and pictures
630155,90101,201402,202001,Reception and reproduction of sound and pictures
630156,90101,201502,999999,Reception and reproduction of sound and pictures
630157,90101,201502,201801,Reception and reproduction of sound and pictures
630158,90101,201502,201901,Reception and reproduction of sound and pictures
630159,90101,201802,999999,Reception and reproduction of sound and pictures
630160,90101,201802,999999,Reception and reproduction of sound and pictures
630161,90101,201802,999999,Reception and reproduction of sound and pictures
630162,90101,201902,999999,Reception and reproduction of sound and pictures
630163,90103,201902,999999,Data processing equipment
630164,90101,202002,999999,Reception and reproduction of sound and pictures
630165,90101,202002,999999,Reception and reproduction of sound and pictures
630204,90104,199602,200201,Recording media
630205,90104,199602,200201,Recording media
630206,90104,199602,200701,Recording media
630207,90104,199602,200801,Recording media
630208,90104,199602,200401,Recording media
630209,90104,199602,200101,Recording media
630210,90104,199602,199901,Recording media
630211,90103,199702,199801,Data processing equipment
630212,90103,199702,199801,Data processing equipment
630213,90104,199802,200801,Recording media
630214,90104,199802,200101,Recording media
630215,90104,199802,199901,Recording media
630216,90104,199902,200001,Recording media
630217,90104,200002,200301,Recording media
630218,90104,200102,200401,Recording media
630219,90104,200202,200501,Recording media
630220,90104,200302,201601,Recording media
630221,90104,200402,200701,Recording media
630222,90104,200402,200701,Recording media
630223,90104,200402,999999,Recording media
630224,90104,200502,999999,Recording media
630225,90104,200602,999999,Recording media
630226,90104,200502,999999,Recording media
630227,90104,200702,201601,Recording media
630228,90104,200702,999999,Recording media
630229,90104,200702,999999,Recording media
630230,90104,200802,999999,Recording media
630231,90104,200802,999999,Recording media
630232,90104,200902,999999,Recording media
630233,90104,201002,999999,Recording media
630234,90103,201602,999999,Data processing equipment
630305,90302,199602,200301,Equipment for sport and open-air recreation
630306,90302,199602,200601,Equipment for sport and open-air recreation
630307,90302,199602,200201,Equipment for sport and open-air recreation
630309,90301,199602,999999,"Games, toys and hobbies"
630312,90301,199602,999999,"Games, toys and hobbies"
630313,90301,199602,999999,"Games, toys and hobbies"
630314,90301,199602,999999,"Games, toys and hobbies"
630317,90302,199902,999999,Equipment for sport and open-air recreation
630318,90104,199602,200801,Recording media
630320,90402,199602,201201,Cultural services
630322,90102,199602,200701,"Photographic, cinematographic and optical equipment"
630323,90402,199602,200701,Cultural services
630324,90301,199602,200501,"Games, toys and hobbies"
630325,90301,199602,199701,"Games, toys and hobbies"
630326,90301,199602,200401,"Games, toys and hobbies"
630327,90301,199602,200101,"Games, toys and hobbies"
630328,90102,199602,200501,"Photographic, cinematographic and optical equipment"
630329,90302,199802,200101,Equipment for sport and open-air recreation
630330,90301,199902,200101,"Games, toys and hobbies"
630331,90302,200002,200501,Equipment for sport and open-air recreation
630332,90301,200102,999999,"Games, toys and hobbies"
630333,90301,200102,999999,"Games, toys and hobbies"
630334,90301,200102,999999,"Games, toys and hobbies"
630335,90102,200202,201001,"Photographic, cinematographic and optical equipment"
630336,90302,200202,999999,Equipment for sport and open-air recreation
630337,90302,200202,200501,Equipment for sport and open-air recreation
630338,90302,200302,200401,Equipment for sport and open-air recreation
630339,90102,200302,200401,"Photographic, cinematographic and optical equipment"
630340,90302,200402,999999,Equipment for sport and open-air recreation
630341,90301,200402,999999,"Games, toys and hobbies"
630342,90201,200402,999999,Major durables for in/outdoor recreation
630343,90302,200402,999999,Equipment for sport and open-air recreation
630344,90102,200402,201401,"Photographic, cinematographic and optical equipment"
630345,90302,200402,999999,Equipment for sport and open-air recreation
630346,90302,200502,201301,Equipment for sport and open-air recreation
630347,90301,200502,999999,"Games, toys and hobbies"
630348,90201,200502,999999,Major durables for in/outdoor recreation
630349,90102,200502,200801,"Photographic, cinematographic and optical equipment"
630352,90301,200602,201701,"Games, toys and hobbies"
630353,90301,200602,201801,"Games, toys and hobbies"
630354,90402,200602,200801,Cultural services
630357,90302,200602,999999,Equipment for sport and open-air recreation
630358,90104,200802,999999,Recording media
630359,90402,200802,999999,Cultural services
630360,90102,200802,200901,"Photographic, cinematographic and optical equipment"
630361,90102,200902,201001,"Photographic, cinematographic and optical equipment"
630362,90301,201002,202001,"Games, toys and hobbies"
630363,90301,201002,201301,"Games, toys and hobbies"
630364,90102,201002,201101,"Photographic, cinematographic and optical equipment"
630365,90301,201102,999999,"Games, toys and hobbies"
630366,90102,201102,201201,"Photographic, cinematographic and optical equipment"
630367,90102,201202,201801,"Photographic, cinematographic and optical equipment"
630368,90301,201302,999999,"Games, toys and hobbies"
630369,90302,201302,999999,Equipment for sport and open-air recreation
630370,90102,201402,999999,"Photographic, cinematographic and optical equipment"
630371,90102,201402,999999,"Photographic, cinematographic and optical equipment"
630372,90301,201602,999999,"Games, toys and hobbies"
630373,90301,201702,999999,"Games, toys and hobbies"
630374,90301,201702,999999,"Games, toys and hobbies"
630376,90301,201802,999999,"Games, toys and hobbies"
630377,90102,201802,999999,"Photographic, cinematographic and optical equipment"
630378,90301,202002,999999,"Games, toys and hobbies"
630379,90301,202002,999999,"Games, toys and hobbies"
630380,90301,202002,999999,"Games, toys and hobbies"
630381,90302,202102,999999,Equipment for sport and open-air recreation
630382,90301,202202,999999,"Games, toys and hobbies"
630401,90501,199602,200201,Books
630402,90501,199602,200201,Books
630403,90501,199602,200201,Books
630404,90501,199602,200101,Books
630405,90501,199602,200201,Books
630406,90501,199602,200201,Books
630407,90502,199602,999999,Newspapers and periodicals
630408,90502,199602,999999,Newspapers and periodicals
630409,90502,199602,200301,Newspapers and periodicals
630410,90502,199602,201101,Newspapers and periodicals
630411,90502,199602,201101,Newspapers and periodicals
630412,90502,199602,999999,Newspapers and periodicals
630413,90501,199602,200201,Books
630414,90501,199602,200101,Books
630416,90501,199602,200201,Books
630417,90502,199602,200401,Newspapers and periodicals
630418,90501,199602,200201,Books
630419,90502,199602,200401,Newspapers and periodicals
630420,90501,199602,199701,Books
630421,90501,199602,199701,Books
630422,90501,199602,202201,Books
630423,90501,199702,200501,Books
630424,90501,199702,201601,Books
630425,90501,199702,999999,Books
630426,90501,199702,999999,Books
630427,90501,200002,200801,Books
630428,90501,200102,200201,Books
630429,90501,200102,200201,Books
630430,90501,200102,200201,Books
630431,90501,200202,200601,Books
630432,90501,200202,200601,Books
630433,90501,200202,200601,Books
630434,90501,200602,999999,Books
630435,90501,201102,999999,Books
630436,90502,201102,999999,Newspapers and periodicals
630437,90501,201202,999999,Books
630438,90501,201302,999999,Books
630439,90501,201602,999999,Books
630440,90501,201902,999999,Books
630504,90303,199602,200501,"Gardens, plants and flowers"
630505,50500,199602,999999,Tools and equipment for house and garden
630507,90303,199602,999999,"Gardens, plants and flowers"
630509,50500,199802,200501,Tools and equipment for house and garden
630510,90303,199602,999999,"Gardens, plants and flowers"
630512,90303,199602,201901,"Gardens, plants and flowers"
630514,90303,199602,201101,"Gardens, plants and flowers"
630516,50500,199602,200101,Tools and equipment for house and garden
630517,50500,199602,200101,Tools and equipment for house and garden
630518,90303,200102,999999,"Gardens, plants and flowers"
630519,90303,200102,999999,"Gardens, plants and flowers"
630520,50500,200102,999999,Tools and equipment for house and garden
630521,50500,200102,200601,Tools and equipment for house and garden
630522,90303,200302,200701,"Gardens, plants and flowers"
630523,90303,200502,201501,"Gardens, plants and flowers"
630524,90303,200802,999999,"Gardens, plants and flowers"
630525,90303,201402,999999,"Gardens, plants and flowers"
630526,90303,201902,999999,"Gardens, plants and flowers"
640101,90402,199602,200011,Cultural services
640108,90402,199602,200201,Cultural services
640110,90402,199602,200901,Cultural services
640111,90402,199602,199701,Cultural services
640112,90402,199602,199701,Cultural services
640114,90402,199602,199701,Cultural services
640116,90402,199602,199701,Cultural services
640117,90402,199602,199701,Cultural services
640118,90402,199602,200701,Cultural services
640119,90402,199602,999999,Cultural services
640120,90402,199702,201201,Cultural services
640121,90402,199702,200901,Cultural services
640122,90402,200402,200501,Cultural services
640123,90402,200402,200501,Cultural services
640124,90402,201202,999999,Cultural services
640125,90402,200902,999999,Cultural services
640126,90402,200902,201401,Cultural services
640127,90402,201402,999999,Cultural services
640204,90401,199602,200201,Recreational and sporting services
640205,90401,199602,200201,Recreational and sporting services
640206,90402,199602,200401,Cultural services
640207,90402,201202,201601,Cultural services
640209,90401,199602,200001,Recreational and sporting services
640210,90402,199602,200601,Cultural services
640211,90402,199602,999999,Cultural services
640212,90402,199602,999999,Cultural services
640213,100000,199602,200501,Education
640214,120400,200001,200601,Social protection
640215,90401,199602,199901,Recreational and sporting services
640217,90401,201202,999999,Recreational and sporting services
640218,90401,199602,200101,Recreational and sporting services
640219,90401,199602,999999,Recreational and sporting services
640220,90401,199602,200301,Recreational and sporting services
640221,90401,199602,999999,Recreational and sporting services
640222,90401,199602,999999,Recreational and sporting services
640223,90401,199902,200301,Recreational and sporting services
640224,90401,200002,999999,Recreational and sporting services
640225,90401,200002,200101,Recreational and sporting services
640226,90401,200102,999999,Recreational and sporting services
640227,100000,200102,200301,Education
640228,90401,200102,999999,Recreational and sporting services
640229,90401,200202,999999,Recreational and sporting services
640230,90401,200202,999999,Recreational and sporting services
640231,90402,200202,200501,Cultural services
640232,90401,200302,201001,Recreational and sporting services
640233,90401,200302,201201,Recreational and sporting services
640234,90402,200402,999999,Cultural services
640235,90401,200402,201201,Recreational and sporting services
640236,90402,200402,999999,Cultural services
640237,90402,200502,200601,Cultural services
640238,90402,200602,999999,Cultural services
640239,90402,200602,999999,Cultural services
640240,90201,200802,999999,Major durables for in/outdoor recreation
640241,90402,201502,999999,Cultural services
640242,90401,201502,999999,Recreational and sporting services
640243,90401,201802,999999,Recreational and sporting services
640244,90401,202202,999999,Recreational and sporting services
640301,90600,199602,200501,Package holidays
640302,90600,200002,200401,Package holidays
640303,120504,200002,999999,Transport insurance
640304,90600,200202,999999,Package holidays
640305,90600,200402,999999,Package holidays
640306,90600,200402,999999,Package holidays
640307,90600,200402,999999,Package holidays
640308,90600,200502,999999,Package holidays
640309,90600,200502,999999,Package holidays
640401,90600,199602,200501,Package holidays
640402,110200,199602,200501,Accommodation services
640403,110200,199902,999999,Accommodation services
640404,40100,200002,999999,Actual rentals for housing
640405,90600,200002,999999,Package holidays
640406,110200,200502,999999,Accommodation services
640407,110200,200502,999999,Accommodation services
