item_id,coicop4_id,coicop5_id,start_date,end_date
430101,50101,5010101,199602,999999
430103,50101,0,199602,200501
430104,50101,5010101,199602,999999
430108,50101,5010101,199602,202201
430110,50101,0,199602,200601
430112,50101,0,199602,201401
430118,50101,5010101,199602,201701
430119,50101,5010101,199602,999999
430120,50101,5010101,199602,999999
430122,50101,5010101,199702,202201
430123,50101,0,199702,200601
430124,50101,0,199702,200401
430127,50101,5010101,199802,999999
430129,50101,5010101,199902,201701
430131,50101,0,200202,200501
430132,50101,5010101,200302,999999
430133,50101,5010101,200302,999999
430134,50101,5010103,200302,999999
430203,50102,0,199602,200801
430204,50102,0,199602,201401
430206,50200,5020001,199602,201801
430211,50200,5020002,199602,999999
430215,50102,0,199602,200801
430216,50200,5020002,199602,999999
430222,50102,0,199702,200901
430224,50200,5020002,199702,999999
430226,50102,5010201,200002,201701
430227,50102,5010202,200102,202201
430228,50200,5020003,200102,999999
430229,50200,5020001,200202,999999
430301,50301,0,199602,200401
430304,50301,5030103,199602,999999
430305,50301,0,199602,200401
430306,50301,0,199602,200501
430307,50301,5030202,199602,999999
430311,50301,0,199602,200801
430314,50301,0,199602,200401
430315,50500,0,199702,200501
430317,50301,5030203,199902,999999
430318,50301,0,199902,200401
430319,50301,0,199902,200501
430320,120102,0,199902,200601
430321,120102,12010201,199902,999999
430323,80200,8020001,200202,999999
430334,80200,0,200302,201401
430404,50400,0,199602,200401
430405,50400,0,199602,201201
430407,50400,5040003,199602,999999
430409,50400,5040003,199602,999999
430413,50301,5030104,199602,999999
430414,50301,5030103,199602,999999
430415,50400,0,199602,200501
430418,50400,5040003,199702,999999
430419,50400,5040002,200102,999999
430420,50400,5040001,200102,201901
430421,50400,0,200202,200401
430501,90503,0,199602,200501
430503,90503,9050409,199602,999999
430505,50601,5060102,199602,999999
430507,50601,5060101,199602,999999
430509,50601,5060101,199602,999999
430510,120102,0,199602,200501
430513,50500,5050202,199602,201801
430515,90503,9050401,199602,201901
430518,50601,5060102,199602,202201
430519,50601,5060101,199602,201901
430520,50601,0,199602,200401
430521,120102,0,199602,200401
430522,50601,0,199702,200401
430524,50500,5050202,199802,999999
430525,90503,0,199902,201501
430526,90503,9050300,200102,999999
430527,90503,9050401,200102,999999
430528,50601,0,200202,200401
430529,50601,5060101,200302,999999
430530,90503,9050409,200302,999999
430612,90304,0,199602,201101
430613,90304,9030402,199602,999999
430614,90304,0,199602,200901
430617,90304,9030402,200202,999999
430618,90304,0,200202,200601
430619,90304,9030402,200302,201901
430620,90304,0,200302,200501
430621,90304,9030500,200302,999999
430622,90304,9030500,200302,999999
440101,50602,5060209,199602,999999
440104,30104,3010401,199602,999999
440105,70204,7020403,199602,999999
440112,50303,5030300,199902,999999
440113,50602,5060209,199602,999999
440114,120301,0,199702,200901
440116,50303,5030300,199902,999999
440117,90105,0,199902,200801
440118,90105,9010500,199902,999999
440119,70302,0,200102,200401
440120,120400,12040001,200102,999999
440121,110101,11010101,200102,999999
440208,120502,12050200,199602,999999
440215,120700,0,199602,199901
440218,120700,12070004,200002,999999
440220,120602,12060201,199602,201701
440221,120602,0,199602,200401
440224,70204,7020403,199702,999999
440225,80200,0,199702,200401
440227,120700,12070003,199802,999999
440229,120700,12070001,200002,999999
440230,100000,10040000,200002,999999
440231,120700,12070001,200002,999999
440232,120400,12040001,200102,999999
440233,120700,12070004,200102,999999
440234,120602,12060201,200201,202001
440235,120602,0,200201,201501
440236,120602,12060202,200201,201901
440237,120602,12060202,200201,999999
440239,100000,10040000,200102,999999
440240,120700,12070002,200202,999999
440241,120602,12060202,200201,999999
440244,120602,0,200302,201501
440246,120503,12050302,200302,999999
440301,80100,8010001,199602,999999
440401,80200,8030001,199602,999999
440402,80200,8030002,199702,999999
440403,80200,8030001,200102,999999
440405,80200,8030001,200302,999999
510101,30102,3010201,199602,202201
510102,30102,0,199602,200401
510104,30102,3010201,199602,999999
510106,30102,3010201,199602,999999
510108,30102,3010201,199602,999999
510109,30102,3010201,199602,999999
510113,30102,3010201,199602,999999
510117,30102,3010201,199702,999999
510118,30102,3010201,199702,999999
510120,30102,3010201,199702,999999
510121,30102,0,199702,201101
510122,30102,3010201,199702,999999
510124,30102,3010201,200002,999999
510125,30102,0,200002,200601
510126,30102,3010201,200202,999999
510127,30102,3010201,200302,999999
510204,30102,0,199602,200601
510205,30102,0,199602,200601
510206,30102,3010202,199602,999999
510207,30102,3010202,199602,201601
510208,30102,3010202,199602,999999
510212,30102,3010202,199602,999999
510214,30102,0,199602,200401
510215,30102,3010202,199602,999999
510219,30102,3010202,199702,999999
510223,30102,3010202,199702,999999
510225,30102,0,199702,201101
510231,30102,0,199702,200401
510233,30102,3010202,199902,999999
510234,30102,0,200002,200601
510235,30102,3010202,200102,999999
510236,30102,3010202,200102,999999
510237,30102,3010202,200102,999999
510238,30102,3010202,200102,999999
510241,30102,0,200102,200601
510244,30102,3010202,200102,999999
510245,30102,3010202,200202,999999
510246,30102,3010202,200202,999999
510247,30102,0,200302,200601
510323,30102,0,200202,200501
510324,30102,3010203,200202,999999
510325,30102,0,200202,200601
510326,30102,0,200202,200401
510328,30102,3010203,200202,999999
510329,30102,0,200202,200501
510330,30102,3010203,200202,999999
510331,30102,0,200202,200601
510333,30102,0,200202,200401
510334,30102,0,200202,200601
510335,30102,0,200202,200501
510336,30102,3010203,200202,999999
510339,30102,0,200202,200601
510402,30102,3010201,199602,999999
510405,30102,3010202,199602,999999
510406,30102,3010202,199602,999999
510407,30102,3010202,199602,999999
510410,30102,3010203,199602,202201
510411,30102,3010203,199602,202201
510413,30102,3010201,199602,999999
510415,30102,3010202,199602,999999
510416,30102,3010203,199602,202201
510418,30103,0,199602,200501
510419,30103,3010301,199602,999999
510426,30102,0,199602,200501
510428,30103,0,199602,201101
510429,30103,3010302,199702,999999
510431,30103,0,200102,200601
510501,30200,3020101,199602,999999
510503,30200,0,199602,200401
510505,30200,0,199602,200601
510506,30200,3020102,199602,999999
510507,30200,3020103,199602,999999
510508,30200,3020103,199602,999999
510510,30200,0,199602,200701
510511,30200,0,199602,200601
510512,30200,0,199602,200801
510515,30200,3020101,199702,999999
510516,30200,3020101,199702,999999
510517,30200,3020102,199702,999999
510518,30200,0,199702,200401
510519,30200,0,199702,200401
510522,30200,0,199702,200701
510523,30200,0,199702,200401
510525,30200,0,200002,200501
510526,30200,0,200202,201001
510527,30200,0,200202,201201
510528,30200,3020103,200302,999999
520103,120302,12030209,199602,999999
520105,120301,0,199602,200401
520106,120301,12030101,199602,202101
520108,60102,0,199602,201101
520109,120302,12030201,199602,999999
520113,90103,0,199602,200501
520114,120301,0,199602,200801
520115,60102,0,199602,201301
520117,120301,0,199602,200501
520118,50400,5040001,199602,999999
520121,120302,0,199702,200801
520122,120302,0,199902,200501
520123,120301,12030101,200002,999999
520124,50101,0,200102,200401
520125,60102,0,200202,200901
520126,120302,0,200202,200701
520128,60102,0,200302,200701
520129,60102,6010301,200302,201601
520130,120301,12030101,200302,999999
520202,60101,6010100,199602,999999
520206,120102,12010302,199602,999999
520207,60101,6010100,200001,999999
520208,120102,0,199602,200401
520209,120102,12010302,199602,999999
520213,120102,12010302,199602,999999
520214,120102,0,199602,201001
520215,120102,12010302,199602,999999
520216,120102,12010302,199602,999999
520219,120102,12010302,199602,999999
520222,60101,6010100,199602,999999
520223,120102,12010302,199602,999999
520226,120102,12010302,199602,999999
520227,60101,6010100,199702,999999
520228,60102,6010209,199702,999999
520230,60102,6010201,199902,999999
520231,60102,0,199902,200601
520234,120102,12010302,200102,999999
520235,120102,12010302,200102,999999
520236,120102,12010302,200202,999999
520237,120102,12010302,200302,999999
520238,120102,12010302,200302,999999
520239,120102,0,200302,200501
520301,120101,12010101,199602,999999
520303,120101,12010102,199602,999999
520305,120503,12050302,200001,999999
520306,120503,12050302,200001,999999
520309,60201,0,200001,201001
520311,120101,12010102,199602,999999
520313,60201,6020309,200001,999999
520318,90401,0,200002,201501
520319,120400,12040002,200102,999999
520320,120700,0,200102,200801
520321,60300,6030000,200101,999999
520322,60300,6030000,200101,999999
520323,120101,12010103,200202,201801
520324,120400,12040002,200202,999999
520325,60300,6030000,200202,999999
520326,60202,6020200,200302,999999
520327,60202,6020200,200302,999999
520328,120503,12050302,200302,999999
520329,60300,0,200302,200701
520330,60300,6030000,200302,999999
610101,70191,7019100,199602,999999
610102,70191,7019100,199602,999999
610104,70102,0,199602,200401
610105,70102,0,199602,200401
610106,70102,0,199602,200401
610107,70102,0,199602,200401
610109,70181,0,199602,201201
610110,90201,9020101,200001,999999
610204,70201,7020101,199602,999999
610207,70201,7020102,199602,999999
610212,70201,7020102,199602,202001
610213,70204,0,199602,200401
610214,70203,0,199602,200401
610217,70201,0,199602,201301
610221,70201,7020102,199602,999999
610222,120302,0,199602,200601
610223,70201,0,199802,200801
610225,70203,0,199702,200601
610226,70201,7020102,199902,201701
610227,70204,7020403,199902,999999
610228,70203,7020300,200202,999999
610229,70203,0,200302,201401
610230,70204,0,200302,200401
610303,70202,7020204,199602,999999
610304,70202,0,199602,200701
610305,70202,0,199602,200701
610417,120504,12050401,199602,999999
620101,70301,7030102,199602,999999
620102,70301,0,199602,200701
620103,70301,0,199602,200701
620104,70301,0,199602,200701
620105,70301,7030102,199602,999999
620106,70301,7030101,199802,999999
620201,70302,0,199602,200701
620202,70302,0,199602,200701
620203,70302,7030201,199602,999999
620204,70302,0,199602,200701
620302,70302,7030202,199602,999999
620303,70204,7020401,199602,999999
620304,120302,12030202,199602,999999
620305,70102,0,199602,200401
620307,70204,7020401,199602,999999
620308,70302,7030202,199602,999999
620309,30103,0,200002,200501
620310,70303,7030302,199602,999999
620311,70304,7030401,199602,999999
620312,70102,0,199802,200501
620313,70204,7020402,199702,999999
620314,90201,9020103,200302,999999
630105,90101,0,199602,200701
630106,90101,0,199602,200701
630112,90101,0,199702,200501
630113,90101,0,199702,200701
630115,90101,0,199802,200601
630118,90103,0,199902,200401
630120,90101,0,200102,200401
630121,90101,0,200102,200401
630122,90103,9010302,200102,999999
630123,90101,0,200202,201401
630124,90103,0,200302,200501
630125,90101,0,200302,200701
630126,90101,0,200302,200401
630127,90103,9010301,200302,999999
630206,90104,0,199602,200701
630207,90104,0,199602,200801
630208,90104,0,199602,200401
630213,90104,0,199802,200801
630218,90104,0,200102,200401
630219,90104,0,200202,200501
630220,90104,9010401,200302,201601
630306,90302,0,199602,200601
630309,90301,9030101,199602,999999
630312,90301,9030102,199602,999999
630313,90301,9030102,199602,999999
630314,90301,9030102,199602,999999
630317,90302,9030202,199902,999999
630318,90104,0,199602,200801
630320,90402,0,199602,201201
630322,90102,0,199602,200701
630323,90402,0,199602,200701
630324,90301,0,199602,200501
630326,90301,0,199602,200401
630328,90102,0,199602,200501
630331,90302,0,200002,200501
630332,90301,9030102,200102,999999
630333,90301,9030101,200102,999999
630334,90301,9030101,200102,999999
630335,90102,0,200202,201001
630336,90302,9030201,200202,999999
630337,90302,0,200202,200501
630338,90302,0,200302,200401
630339,90102,0,200302,200401
630407,90502,9050201,199602,999999
630408,90502,9050201,199602,999999
630410,90502,0,199602,201101
630411,90502,0,199602,201101
630412,90502,9050202,199602,999999
630417,90502,0,199602,200401
630419,90502,0,199602,200401
630422,90501,9050103,199602,202201
630423,90501,0,199702,200501
630424,90501,9050101,199702,201601
630425,90501,9050103,199702,999999
630426,90501,9050103,199702,999999
630427,90501,0,200002,200801
630431,90501,0,200202,200601
630432,90501,0,200202,200601
630433,90501,0,200202,200601
630504,90303,0,199602,200501
630505,50500,5050201,199602,999999
630507,90303,9030302,199602,999999
630509,50500,0,199802,200501
630510,90303,9030301,199602,999999
630512,90303,9030302,199602,201901
630514,90303,0,199602,201101
630518,90303,9030302,200102,999999
630519,90303,9030302,200102,999999
630520,50500,5050101,200102,999999
630521,50500,0,200102,200601
630522,90303,0,200302,200701
640110,90402,0,199602,200901
640118,90402,0,199602,200701
640119,90402,9040203,199602,999999
640120,90402,0,199702,201201
640121,90402,0,199702,200901
640124,90402,0,200012,200601
640206,90402,0,199602,200401
640207,90401,0,199602,201201
640210,90402,0,199602,200601
640211,90402,9040202,199602,999999
640212,90402,9040201,199602,999999
640213,100000,0,199602,200501
640214,120400,0,200001,200601
640217,90401,0,199602,200401
640219,90401,9040102,199602,999999
640221,90401,9040101,199602,999999
640222,90401,9040102,199602,999999
640224,90401,9040102,200002,999999
640226,90401,9040102,200102,999999
640228,90401,9040102,200102,999999
640229,90401,9040102,200202,999999
640230,90401,9040101,200202,999999
640231,90402,0,200202,200501
640232,90401,0,200302,201001
640233,90401,0,200302,201201
640301,90600,0,199602,200501
640302,90600,0,200002,200401
640303,120504,12050402,200002,999999
640304,90600,9060000,200202,999999
640401,90600,0,199602,200501
640402,110200,0,199602,200501
640403,110200,11020002,199902,999999
640404,40100,4010100,200002,999999
640405,90600,9060000,200002,999999
510504,30200,0,199602,200401
211408,10105,1010503,200702,999999
211813,10104,0,200702,201501
212530,10107,1010701,200702,999999
212531,10107,1010701,200702,999999
220123,110101,11010102,200702,999999
220325,110101,11010102,200702,999999
410631,40301,4030100,200702,999999
430339,50301,0,200702,201301
430340,50301,0,200702,200801
430341,50301,0,200702,200801
430342,50301,0,200702,200801
440255,120602,12060201,200702,999999
440256,120602,12060201,200702,999999
440407,80200,0,200702,201101
520135,120301,12030101,200702,999999
520244,120102,12010301,200702,999999
610309,70202,7020201,200702,999999
610310,70202,7020202,200702,999999
620107,70301,7030101,200702,999999
620205,70302,7030201,200702,999999
630136,70201,0,200702,201501
630137,90101,0,200702,201101
630138,90101,9010101,200702,999999
630139,90101,0,200702,201101
630140,90101,0,200702,200801
630227,90104,9010402,200702,201601
630228,90104,9010401,200702,999999
630229,90104,9010401,200702,999999
212019,10202,1020203,200802,202101
212532,10107,1010701,200802,999999
212725,10106,1010601,200802,999999
220124,110101,11010101,200802,999999
310217,20103,2010301,200802,999999
320122,20200,2020001,200802,999999
430230,50102,5010201,200802,202101
430344,50301,0,200802,200901
430345,50301,0,200802,200901
430346,50301,0,200802,200901
510256,30102,3010202,200802,999999
520136,120302,12030209,200802,999999
520137,120301,12030101,200802,999999
520333,120700,0,200802,201501
630141,90101,0,200802,200901
630142,90101,0,200802,200901
630230,90104,9010401,200802,999999
630231,90104,9010401,200802,999999
630358,90104,9010409,200802,999999
630359,90402,9040205,200802,999999
630360,90102,0,200802,200901
630524,90303,9030302,200802,999999
640240,90201,9020300,200802,999999
210913,10102,1010208,200902,999999
211510,10104,1010405,200902,999999
211603,10104,1010407,200902,202201
211814,10104,1010404,200902,999999
211815,10104,1010406,200902,999999
212726,10106,1010601,200902,999999
212727,10106,1010601,200902,201801
212936,10109,1010904,200902,999999
212937,10109,1010904,200902,999999
220125,110101,11010101,200902,999999
310113,110101,11010101,200902,201701
310218,20102,2010202,200902,201701
310425,20102,2010201,200902,999999
410632,50500,5050102,200902,999999
430231,50102,0,200902,201201
430347,50301,0,200902,201001
430348,50301,0,200902,201001
430349,50301,0,200902,201001
430350,50301,0,200902,201101
430624,90304,9030402,200902,999999
440131,120301,12030103,200902,999999
630143,90101,0,200902,201301
630144,90101,0,200902,201001
630145,90101,0,200902,201001
630232,90104,9010401,200902,999999
630361,90102,0,200902,201001
640125,90402,9040204,200902,999999
640126,90402,0,200902,201401
210114,10101,1010103,201002,999999
210215,10101,1010104,201002,999999
211211,10103,1010306,201002,999999
211816,10104,1010406,201002,999999
212020,10202,1020203,201002,999999
212021,10202,1020201,201002,999999
430351,120102,12010201,201002,999999
430352,50301,0,201002,201501
430353,50301,0,201002,201101
430354,50301,0,201002,201501
440257,120502,12050200,201002,999999
520245,60101,6010100,201002,999999
520246,120102,12010302,201002,999999
520247,120102,12010302,201002,999999
630146,90101,9010102,201002,202001
630147,90101,0,201002,201501
630148,90101,0,201002,201101
630233,90104,9010401,201002,999999
630362,90301,9030101,201002,202001
630363,90301,0,201002,201301
630364,90102,0,201002,201101
211022,10102,0,201102,201501
212808,10106,1010603,201102,999999
310426,20102,2010201,201102,999999
410633,40301,4030100,201102,999999
430355,50301,5030105,201102,999999
430356,50301,5030102,201102,999999
430357,80200,8020002,201102,999999
440258,120700,12070004,201102,999999
440408,80200,8020002,201102,999999
510131,30102,3010201,201102,999999
510257,30102,3010202,201102,999999
510347,30102,3010203,201102,999999
510432,30103,3010301,201102,999999
510533,30200,3020102,201102,999999
520138,60102,6010301,201102,999999
520248,120102,12010302,201102,999999
630149,90101,0,201102,201501
630150,90101,9010102,201102,201801
630151,90101,9010102,201102,201801
630152,90101,9010103,201102,202001
630365,90301,9030102,201102,999999
630366,90102,0,201102,201201
630435,90501,9050101,201102,999999
630436,90502,9050201,201102,999999
210216,10101,1010107,201202,999999
211511,10104,1010405,201202,999999
212223,10108,1010803,201202,999999
212224,10108,1010804,201202,999999
212728,10106,1010601,201202,999999
212938,10108,1010805,201202,999999
220126,110101,11010101,201202,201601
220326,110101,11010102,201202,999999
310219,20103,2010302,201202,999999
430232,50102,0,201202,201401
440409,80200,8030004,201202,999999
510534,30200,3020101,201202,999999
520249,120102,12010302,201202,999999
610113,70181,7018100,201202,999999
630153,90103,9010301,201202,999999
630367,90102,9010201,201202,201801
630437,90501,9050101,201202,999999
440204,120700,12070004,201202,999999
610409,70204,7020403,201202,999999
640124,90402,9040203,201202,999999
640207,90402,9040201,201202,201601
640217,90401,9040101,201202,999999
211023,10102,1010207,201302,999999
211024,10102,1010207,201302,999999
211305,10105,1010501,201302,999999
211306,10105,1010501,201302,999999
212533,10107,1010701,201302,999999
212729,10106,1010601,201302,201801
213005,10201,1020103,201302,999999
220127,110101,11010101,201302,201601
310427,20101,2010101,201302,999999
410109,40100,0,201302,201501
410110,40100,0,201302,201501
430139,50101,5010101,201302,999999
430358,50301,5030104,201302,999999
430359,50301,5030209,201302,999999
510132,30102,3010201,201302,999999
520139,60102,6010301,201302,999999
610237,70201,7020102,201302,999999
630154,90101,9010102,201302,201801
630368,90301,9030102,201302,999999
630369,90302,9030202,201302,999999
630438,90501,9050104,201302,999999
211713,10104,1010406,201402,999999
212022,10202,1020202,201402,999999
212107,10108,1010802,201402,999999
212730,10106,1010601,201402,999999
220214,110102,11010200,201402,999999
430140,50101,5010101,201402,999999
430233,50102,5010201,201402,999999
430234,50102,5010201,201402,999999
430360,80200,8020002,201402,201701
430625,90304,9030402,201402,999999
440132,30104,3010402,201402,999999
510535,30200,3020101,201402,999999
520140,120301,12030101,201402,999999
610238,70203,7020300,201402,999999
630155,90101,9010102,201402,202001
630370,90102,9010201,201402,999999
630371,90102,9010201,201402,999999
630525,90303,9030301,201402,999999
640127,90402,9040204,201402,999999
210506,10102,1010203,201502,999999
211025,10102,1010202,201502,999999
211026,10102,1010208,201502,999999
211027,10102,1010206,201502,999999
212534,10107,1010706,201502,201801
212731,10106,1010601,201502,999999
212939,10101,1010105,201502,999999
212940,10109,1010909,201502,999999
310220,20103,2010302,201502,999999
320123,20200,2020003,201502,999999
410636,40301,4030100,201502,201601
410637,40301,4030100,201502,999999
410638,50601,5060102,201502,999999
430361,50301,5030102,201502,999999
430362,50301,5030101,201502,999999
430538,50601,5060101,201502,999999
520141,80200,8020002,201502,999999
610239,70203,7020300,201502,202201
610240,70203,7020300,201502,201901
630156,90101,9010109,201502,999999
630157,90101,9010102,201502,201801
630158,90101,9010101,201502,201901
640241,90402,9040203,201502,999999
640242,90401,9040102,201502,999999
410115,40100,4010100,201502,999999
430525,50601,5060102,201502,999999
520318,120101,12010103,201502,999999
520333,90303,9030302,201502,999999
210217,10101,1010101,201602,999999
211028,10102,1010208,201602,201701
211029,10102,1010204,201602,999999
212023,10202,1020202,201602,999999
212225,10108,1010803,201602,999999
212732,10106,1010601,201602,999999
213006,10201,1020101,201602,999999
220128,110101,11010101,201602,999999
310428,20101,2010101,201602,999999
320124,20200,2020003,201602,999999
410639,40301,4030100,201602,999999
510258,30102,3010202,201602,999999
510259,30102,3010202,201602,999999
510348,30102,3010203,201602,999999
520250,120102,12010302,201602,999999
630234,90103,9010303,201602,999999
630372,90301,9030101,201602,999999
630439,90501,9050101,201602,999999
210323,10101,1010104,201702,999999
211030,10102,1010208,201702,999999
211714,10104,1010406,201702,999999
212226,10108,1010804,201702,999999
212024,10202,1020201,201702,999999
310429,20101,2010101,201702,999999
310221,20102,2010202,201702,999999
310222,20102,2010202,201702,999999
320125,20200,2020001,201702,202201
510433,30102,3010201,201702,999999
620319,30103,3010301,201702,999999
430141,50101,5010101,201702,999999
430235,50102,5010201,201702,999999
520251,60101,6010100,201702,999999
630373,90301,9030102,201702,999999
630374,90301,9030102,201702,999999
310114,110101,11010101,201702,999999
211031,10102,1010207,201802,999999
212227,10108,1010803,201802,202101
212409,10107,1010704,201802,999999
212535,10107,1010706,201802,999999
212733,10106,1010601,201802,999999
212734,10106,1010601,201802,999999
212941,10101,1010105,201802,999999
220327,110101,11010102,201802,999999
430142,50101,5010109,201802,999999
430236,50200,5020001,201802,999999
430539,50500,5050202,201802,999999
510260,30102,3010202,201802,999999
510349,30102,3010203,201802,999999
520252,120102,12010302,201802,999999
630159,90101,9010102,201802,999999
630160,90101,9010102,201802,999999
630161,90101,9010102,201802,999999
630376,90301,9030102,201802,999999
630377,90102,9010201,201802,999999
640243,90401,9040102,201802,999999
210211,10107,1010705,201802,999999
440127,70302,7030602,201802,999999
210218,10101,1010107,201902,999999
211409,10105,1010502,201902,999999
211905,10201,1020102,201902,999999
212025,10202,1020202,201902,999999
212026,10202,1020202,201902,999999
430143,50101,5010101,201902,999999
430363,120102,12010201,201902,999999
430424,50400,5040003,201902,999999
430425,50400,5040001,201902,999999
430540,50601,5060101,201902,999999
430626,90304,9030402,201902,999999
510434,30103,3010301,201902,999999
610241,70203,7020300,201902,999999
630162,90101,9010101,201902,999999
630163,90103,9010302,201902,999999
630440,90501,9050101,201902,999999
630526,90303,9030302,201902,999999
210219,10101,1010107,202002,999999
210324,10101,1010104,202002,999999
210416,10102,1010201,202002,999999
210914,10102,1010204,202002,999999
212942,10107,1010705,202002,999999
220328,110101,11010102,202002,999999
310316,110101,11010101,202002,999999
310430,20101,2010101,202002,999999
520142,50400,5040003,202002,999999
520253,120102,12010302,202002,999999
620320,70204,7020402,202002,999999
630164,90101,9010102,202002,999999
630165,90101,9010103,202002,999999
630378,90301,9030101,202002,999999
630379,90301,9030101,202002,999999
630380,90301,9030101,202002,999999
210221,10101,1010106,202102,999999
210507,10102,1010203,202102,999999
212027,10202,1020203,202102,999999
212228,10108,1010804,202102,999999
212612,10107,1010702,202102,999999
213007,10201,1020101,202102,999999
430237,50102,5010202,202102,999999
430541,50500,5050202,202102,999999
510133,30102,3010201,202102,999999
510261,30102,3010202,202102,999999
510350,30102,3010203,202102,999999
510351,30102,3010203,202102,999999
510352,30102,3010203,202102,999999
520143,80200,8020002,202102,999999
520254,120102,12010302,202102,999999
610114,70181,7018100,202102,999999
630381,90302,9030201,202102,999999
211604,10104,1010407,202202,999999
212613,10107,1010703,202202,999999
212943,10101,1010104,202202,999999
212944,10107,1010703,202202,999999
212945,10109,1010901,202202,999999
320126,20200,2020001,202202,999999
430144,50101,5010101,202202,999999
430542,50601,5060101,202202,999999
430543,50601,5060102,202202,999999
430627,90304,9030402,202202,999999
510134,30102,3010201,202202,999999
510435,30102,3010202,202202,999999
510436,30102,3010203,202202,999999
510437,30102,3010203,202202,999999
510438,30102,3010203,202202,999999
610242,70203,7020300,202202,999999
620321,120302,12030202,202202,999999
630382,90301,9030101,202202,999999
640244,90401,9040102,202202,999999
